,DateTime,ID,Length,Width,Height,Equipment_ID,FSALDU,Service,Barcode_Type,FSA,Destination,FeedDate,FeedTime,Maxlength,Hour,Volume,Size,Shift,Fine_Dest
13729,2022/08/04 21:42,5092HAH737168162970202897400000,335,295,64,1263,H7A3H7,2,NGB,H7A,Montreal City,2022/08/04,21:42:34,13.18897638,21,386,2,3,Montreal City
13730,2022/08/04 21:42,5092JTG020400769342854723600000,0,0,0,1263,J0T2G0,2,NGB,J0T,Montreal Fwd,2022/08/04,21:42:36,0,21,0,,3,Montreal Fwd
13731,2022/08/04 21:42,5092PBS142201316452026451400000,290,280,24,1263,P1B4S2,2,NGB,P1B,North Bay,2022/08/04,21:42:38,11.41732283,21,119,1,3,North Bay
13732,2022/08/04 21:42,5092LRJ906102082904417643100000,400,360,38,1263,L9R0J6,2,NGB,L9R,East Gwillimbury,2022/08/04,21:42:41,15.7480315,21,334,2,3,East Gwillimbury
13733,2022/08/04 21:42,5092GTZ412400769342854336800000,380,205,26,1263,G4T1Z2,2,NGB,G4T,Quebec FWD,2022/08/04,21:42:43,14.96062992,21,124,2,3,Montreal Fwd
13734,2022/08/04 21:42,SYN126320220805039426,0,0,0,1263,,,SYN,,,2022/08/04,21:42:44,0,21,0,,3,
13735,2022/08/04 21:42,SYN126320220805039427,0,0,0,1263,,,SYN,,,2022/08/04,21:42:45,0,21,0,,3,
13736,2022/08/04 21:42,5092LWN935102082802217675300000,395,390,68,1263,L9W3N5,2,NGB,L9W,DO Manual,2022/08/04,21:42:47,15.5511811,21,639,2,3,DO Manual
13737,2022/08/04 21:42,413CH167084362US,220,135,48,1263,,C,292,,,2022/08/04,21:42:49,8.661417323,21,87,1,3,
13738,2022/08/04 21:42,5092LPL628102082802217947100000,285,255,68,1263,L6P2L8,2,NGB,L6P,WPDH,2022/08/04,21:42:51,11.22047244,21,302,1,3,WPDH
13739,2022/08/04 21:42,5092TEN010168162970178801500000,355,340,56,1263,T0E1N0,2,NGB,T0E,Edm,2022/08/04,21:42:53,13.97637795,21,412,2,3,Edmonton EP/RG
13740,2022/08/04 21:42,5092LVE351102200700386694600000,400,355,32,1263,L3V5E1,2,NGB,L3V,Barrie Fwd,2022/08/04,21:42:55,15.7480315,21,277,2,3,Barrie Fwd
13741,2022/08/04 21:42,5092LRH616102082802217718700000,440,425,96,1263,L6R1H6,2,NGB,L6R,WPDH,2022/08/04,21:42:57,17.32283465,21,1095,2,3,WPDH
13742,2022/08/04 21:42,413EU806933753CN,350,280,170,1263,,E,292,,,2022/08/04,21:42:59,13.77952756,21,1017,2,3,
13743,2022/08/04 21:43,5092TLV002102879900083099300000,430,265,56,1263,T0L0V2,2,NGB,T0L,Calg,2022/08/04,21:43:00,16.92913386,21,389,2,3,Calgary EP/RG
13744,2022/08/04 21:43,5092LVR329102114604083564300000,535,455,34,1263,L3V2R9,2,NGB,L3V,Barrie Fwd,2022/08/04,21:43:03,21.06299213,21,505,2,3,Barrie Fwd
13745,2022/08/04 21:43,413EB769586258CN,415,300,116,1263,,E,292,,,2022/08/04,21:43:05,16.33858268,21,881,2,3,
13746,2022/08/04 21:43,510DHTK838400556700249642001100,455,315,114,1263,H8T3K8,D,NGB,H8T,Montreal City,2022/08/04,21:43:08,17.91338583,21,997,2,3,Montreal City
13747,2022/08/04 21:43,SYN126320220805039428,0,0,0,1263,,,SYN,,,2022/08/04,21:43:09,0,21,0,,3,
13748,2022/08/04 21:43,5092PVY010102267400053385200000,435,435,116,1263,P0V1Y0,2,NGB,P0V,Thunder Bay,2022/08/04,21:43:13,17.12598425,21,1339,2,3,Thunder Bay
13749,2022/08/04 21:43,5091BMA347805544987640440000102,770,385,146,1263,B3M4A7,1,NGB,B3M,Halifax,2022/08/04,21:43:17,30.31496063,21,2641,3,3,Halifax XP
13750,2022/08/04 21:43,SYN126320220805039429,500,435,34,1263,,,SYN,,,2022/08/04,21:43:22,19.68503937,21,451,2,3,
13751,2022/08/04 21:43,SYN126320220805039430,295,235,142,1263,,,SYN,,,2022/08/04,21:43:23,11.61417323,21,601,1,3,
13752,2022/08/04 21:43,5092BEA010168162970187557900000,680,405,178,1263,B0E1A0,2,NGB,B0E,Halifax,2022/08/04,21:43:27,26.77165354,21,2991,3,3,Moncton EP/RG
13753,2022/08/04 21:43,SYN126320220805039431,275,235,180,1263,,,SYN,,,2022/08/04,21:43:29,10.82677165,21,710,1,3,
13754,2022/08/04 21:43,5092LAR746102082904415731700000,365,360,48,1263,L7A4R6,2,NGB,L7A,WPDH,2022/08/04,21:43:32,14.37007874,21,385,2,3,WPDH
13755,2022/08/04 21:43,5092LNN728102082802216906900000,390,370,84,1263,L7N2N8,2,NGB,L7N,Burlington,2022/08/04,21:43:34,15.35433071,21,740,2,3,Burlington
13756,2022/08/04 21:43,SYN126320220805039432,435,415,56,1263,,,SYN,,,2022/08/04,21:43:36,17.12598425,21,617,2,3,
13757,2022/08/04 21:43,413CP136345213IN,280,215,104,1263,,C,292,,,2022/08/04,21:43:39,11.02362205,21,382,1,3,
13758,2022/08/04 21:43,SYN126320220805039433,410,80,46,1263,,,SYN,,,2022/08/04,21:43:39,16.14173228,21,92,2,3,
13759,2022/08/04 21:43,5092LXG651102082802217568800000,0,0,0,1263,L6X5G1,2,NGB,L6X,WPDH,2022/08/04,21:43:41,0,21,0,,3,WPDH
13760,2022/08/04 21:43,5092KCK020720680967260036200000,245,205,56,1263,K0C2K0,2,NGB,K0C,Ottawa,2022/08/04,21:43:43,9.645669291,21,172,1,3,Ottawa
13761,2022/08/04 21:43,SYN126320220805039434,325,245,44,1263,,,SYN,,,2022/08/04,21:43:45,12.79527559,21,214,2,3,
13762,2022/08/04 21:43,SYN126320220805039435,250,115,44,1263,,,SYN,,,2022/08/04,21:43:46,9.842519685,21,77,1,3,
13763,2022/08/04 21:43,5092LRW334400396961666539100000,415,345,64,1263,L3R3W4,2,NGB,L3R,YDC,2022/08/04,21:43:48,16.33858268,21,559,2,3,YDC
13764,2022/08/04 21:43,5092LPR365201619420948158800000,440,405,104,1263,L3P6R5,2,NGB,L3P,YDC,2022/08/04,21:43:50,17.32283465,21,1131,2,3,YDC
13765,2022/08/04 21:43,510CMRT080700542086992663302100,320,270,88,1263,M0R8T0,C,NGB,M0R,Bulk Returns,2022/08/04,21:43:52,12.5984252,21,464,2,3,Bulk Returns
13766,2022/08/04 21:43,5091LBH002200270751065551600000,595,530,134,1263,L0B0H2,1,NGB,L0B,Toronto East DCF,2022/08/04,21:43:55,23.42519685,21,2579,2,3,Toronto East DCF
13767,2022/08/04 21:43,SYN126320220805039436,445,440,88,1263,,,SYN,,,2022/08/04,21:43:58,17.51968504,21,1051,2,3,
13768,2022/08/04 21:44,5092NWM848031519281750703800000,315,270,168,1263,N8W4M8,2,NGB,N8W,London City and Windsor,2022/08/04,21:44:00,12.4015748,21,872,2,3,London City and Windsor
13769,2022/08/04 21:44,413LZ006674221US,335,320,56,1263,,L,292,,,2022/08/04,21:44:03,13.18897638,21,366,2,3,
13770,2022/08/04 21:44,SYN126320220805039437,165,155,176,1263,,,SYN,,,2022/08/04,21:44:04,6.929133858,21,275,1,3,
13771,2022/08/04 21:44,5091LTB434201055582476123700000,280,250,78,1263,L4T3B4,1,NGB,L4T,WPDH,2022/08/04,21:44:07,11.02362205,21,333,1,3,WPDH
13772,2022/08/04 21:44,413LV534739528CN,325,165,124,1263,,L,292,,,2022/08/04,21:44:11,12.79527559,21,406,2,3,
13773,2022/08/04 21:44,413EB769451848CN,255,190,154,1263,,E,292,,,2022/08/04,21:44:13,10.03937008,21,455,1,3,
13774,2022/08/04 21:44,413UR444325647CA,200,160,104,1263,,U,292,,,2022/08/04,21:44:15,7.874015748,21,203,1,3,
13775,2022/08/04 21:44,5092BTW010200570626974057000000,360,255,60,1263,B0T1W0,2,NGB,B0T,Halifax,2022/08/04,21:44:18,14.17322835,21,336,2,3,Moncton EP/RG
13776,2022/08/04 21:44,5092LRH358831686987316640400002,305,265,222,1263,L3R5H8,2,NGB,L3R,YDC,2022/08/04,21:44:20,12.00787402,21,1095,2,3,YDC
13777,2022/08/04 21:44,SYN126320220805039438,460,415,112,1263,,,SYN,,,2022/08/04,21:44:23,18.11023622,21,1305,2,3,
13778,2022/08/04 21:44,SYN126320220805039439,0,0,0,1263,,,SYN,,,2022/08/04,21:44:23,0,21,0,,3,
13779,2022/08/04 21:44,SYN126320220805039440,565,505,508,1263,,,SYN,,,2022/08/04,21:44:28,22.24409449,21,8845,2,3,
13780,2022/08/04 21:44,413CB360736966US,290,280,294,1263,,C,292,,,2022/08/04,21:44:33,11.57480315,21,1457,1,3,
13781,2022/08/04 21:44,5092KSY204102114604085892500000,555,445,44,1263,K2S0Y4,2,NGB,K2S,Ottawa,2022/08/04,21:44:36,21.8503937,21,663,2,3,Ottawa
13782,2022/08/04 21:44,SYN126320220805039441,450,365,96,1263,,,SYN,,,2022/08/04,21:44:38,17.71653543,21,962,2,3,
13783,2022/08/04 21:44,SYN126320220805039442,405,95,38,1263,,,SYN,,,2022/08/04,21:44:39,15.94488189,21,89,2,3,
13784,2022/08/04 21:44,5092KMS221102082802218605900000,655,390,126,1263,K2M2S1,2,NGB,K2M,Ottawa,2022/08/04,21:44:43,25.78740157,21,1964,3,3,Ottawa
13785,2022/08/04 21:44,413LW034724431US,320,205,28,1263,,L,292,,,2022/08/04,21:44:45,12.5984252,21,112,2,3,
13786,2022/08/04 21:44,SYN126320220805039443,155,140,138,1263,,,SYN,,,2022/08/04,21:44:46,6.102362205,21,183,1,3,
13787,2022/08/04 21:44,413EL275935529IN,435,335,208,1263,,E,292,,,2022/08/04,21:44:49,17.12598425,21,1850,2,3,
13788,2022/08/04 21:44,SYN126320220805039444,545,415,74,1263,,,SYN,,,2022/08/04,21:44:52,21.45669291,21,1021,2,3,
13789,2022/08/04 21:44,5092VJJ626168162970183403300000,425,415,168,1263,V6J2J6,2,NGB,V6J,Vancouver,2022/08/04,21:44:55,16.73228346,21,1808,2,3,Vancouver EP/RG
13790,2022/08/04 21:44,413EV022686585CN,340,165,158,1263,,E,292,,,2022/08/04,21:44:57,13.38582677,21,541,2,3,
13791,2022/08/04 21:45,413RD691012356IN,565,130,132,1263,,R,292,,,2022/08/04,21:45:02,22.24409449,21,592,2,3,
13792,2022/08/04 21:45,SYN126320220805039445,0,0,0,1263,,,SYN,,,2022/08/04,21:45:04,0,21,0,,3,
13793,2022/08/04 21:45,SYN126320220805039446,0,0,0,1263,,,SYN,,,2022/08/04,21:45:04,0,21,0,,3,
13794,2022/08/04 21:45,SYN126320220805039447,465,430,56,1263,,,SYN,,,2022/08/04,21:45:08,18.30708661,21,683,2,3,
13795,2022/08/04 21:45,SYN126320220805039448,0,0,0,1263,,,SYN,,,2022/08/04,21:45:09,0,21,0,,3,
13796,2022/08/04 21:45,5092LSN618102082904417397300000,445,430,72,1263,L6S1N8,2,NGB,L6S,WPDH,2022/08/04,21:45:12,17.51968504,21,841,2,3,WPDH
13797,2022/08/04 21:45,SYN126320220805039449,515,445,34,1263,,,SYN,,,2022/08/04,21:45:15,20.27559055,21,475,2,3,
13798,2022/08/04 21:45,5092KLA908102082904417820600000,430,430,44,1263,K9L0A8,2,NGB,K9L,Peterborough 0,2022/08/04,21:45:18,16.92913386,21,496,2,3,Peterborough 0
13799,2022/08/04 21:45,5092RMP010400769342854878300000,295,295,52,1263,R0M1P0,2,NGB,R0M,Wpg,2022/08/04,21:45:21,11.61417323,21,276,1,3,Winnipeg EP/RG
13800,2022/08/04 21:45,SYN126320220805039450,535,445,34,1263,,,SYN,,,2022/08/04,21:45:24,21.06299213,21,494,2,3,
13801,2022/08/04 21:45,SYN126320220805039451,155,135,130,1263,,,SYN,,,2022/08/04,21:45:26,6.102362205,21,166,1,3,
13802,2022/08/04 21:45,5092LRH021102114604085023300000,500,425,92,1263,L0R2H1,2,NGB,L0R,Hamilton Fwd,2022/08/04,21:45:28,19.68503937,21,1193,2,3,Hamilton Fwd
13803,2022/08/04 21:45,5092LPL115101903126310471100000,245,150,72,1263,L1P1L5,2,NGB,L1P,YDC,2022/08/04,21:45:30,9.645669291,21,161,1,3,YDC
13804,2022/08/04 21:45,5092LMB011102082802217634000000,400,355,48,1263,L0M1B1,2,NGB,L0M,Barrie Fwd,2022/08/04,21:45:32,15.7480315,21,416,2,3,Barrie Fwd
13805,2022/08/04 21:45,SYN126320220805039452,530,405,152,1263,,,SYN,,,2022/08/04,21:45:36,20.86614173,21,1991,2,3,
13806,2022/08/04 21:45,SYN126320220805039453,510,445,68,1263,,,SYN,,,2022/08/04,21:45:39,20.07874016,21,942,2,3,
13807,2022/08/04 21:45,SYN126320220805039454,455,440,84,1263,,,SYN,,,2022/08/04,21:45:42,17.91338583,21,1026,2,3,
13808,2022/08/04 21:45,413CP448565815CN,480,395,304,1263,,C,292,,,2022/08/04,21:45:45,18.8976378,21,3517,2,3,
13809,2022/08/04 21:45,SYN126320220805039455,435,425,60,1263,,,SYN,,,2022/08/04,21:45:58,17.12598425,21,677,2,3,
13810,2022/08/04 21:46,SYN126320220805039456,545,440,56,1263,,,SYN,,,2022/08/04,21:46:01,21.45669291,21,819,2,3,
13811,2022/08/04 21:46,5092JXG020168162970178813800000,360,355,66,1263,J0X2G0,2,NGB,J0X,Ottawa,2022/08/04,21:46:04,14.17322835,21,515,2,3,Ottawa
13812,2022/08/04 21:46,5091LEG802201621950072459900000,380,330,120,1263,L8E0G2,1,NGB,L8E,Hamilton City,2022/08/04,21:46:07,14.96062992,21,918,2,3,Hamilton City
13813,2022/08/04 21:46,413CH166998580US,320,310,122,1263,,C,292,,,2022/08/04,21:46:10,12.5984252,21,739,2,3,
13814,2022/08/04 21:46,5092KJV231101903126313600200000,320,315,176,1263,K2J3V1,2,NGB,K2J,Ottawa,2022/08/04,21:46:13,12.5984252,21,1083,2,3,Ottawa
13815,2022/08/04 21:46,SYN126320220805039457,225,190,158,1263,,,SYN,,,2022/08/04,21:46:15,8.858267717,21,412,1,3,
13816,2022/08/04 21:46,5092LRY010101903126310824500000,180,130,158,1263,L0R1Y0,2,NGB,L0R,Hamilton Fwd,2022/08/04,21:46:18,7.086614173,21,226,1,3,Hamilton Fwd
13817,2022/08/04 21:46,5092VZB828724937667253736300000,555,370,204,1263,V8Z2B8,2,NGB,V8Z,Vancouver,2022/08/04,21:46:21,21.8503937,21,2556,2,3,Vancouver EP/RG
13818,2022/08/04 21:46,5092PRB401400396911103865200000,325,270,28,1263,P4R0B1,2,NGB,P4R,Sudbury,2022/08/04,21:46:23,12.79527559,21,150,2,3,Sudbury
13819,2022/08/04 21:46,5092KAA020102114604085057800000,470,415,114,1263,K0A2A0,2,NGB,K0A,Ottawa,2022/08/04,21:46:26,18.50393701,21,1357,2,3,Ottawa
13820,2022/08/04 21:46,413CU738134584CA,280,215,146,1263,,C,292,,,2022/08/04,21:46:28,11.02362205,21,536,1,3,
13821,2022/08/04 21:46,5092LVY237198500078036948800000,275,225,32,1263,L2V3Y7,2,NGB,L2V,Hamilton City,2022/08/04,21:46:30,10.82677165,21,121,1,3,Hamilton City
13822,2022/08/04 21:46,5091LZJ446849748197805540309000,190,180,96,1263,L4Z4J6,1,NGB,L4Z,WPDH,2022/08/04,21:46:32,7.480314961,21,200,1,3,WPDH
13823,2022/08/04 21:46,5092LLB529723532367868036100000,200,190,102,1263,L5L2B9,2,NGB,L5L,WPDH,2022/08/04,21:46:35,7.874015748,21,237,1,3,WPDH
13824,2022/08/04 21:46,SYN126320220805039458,490,435,122,1263,,,SYN,,,2022/08/04,21:46:38,19.29133858,21,1587,2,3,
13825,2022/08/04 21:46,5092LEG839720680967232236300000,385,120,108,1263,L8E3G9,2,NGB,L8E,Hamilton City,2022/08/04,21:46:39,15.15748031,21,304,2,3,Hamilton City
13826,2022/08/04 21:46,SYN126320220805039459,275,270,140,1263,,,SYN,,,2022/08/04,21:46:42,10.82677165,21,634,1,3,
13827,2022/08/04 21:46,5092LTE426102082802216366100000,295,220,54,1263,L4T2E6,2,NGB,L4T,WPDH,2022/08/04,21:46:45,11.61417323,21,214,1,3,WPDH
13828,2022/08/04 21:46,5091JLA802201621950071182700000,450,275,180,1263,J8L0A2,1,NGB,J8L,Ottawa,2022/08/04,21:46:48,17.71653543,21,1359,2,3,Ottawa
13829,2022/08/04 21:46,5092BKA020168162970195020700000,380,355,88,1263,B0K2A0,2,NGB,B0K,Halifax,2022/08/04,21:46:51,14.96062992,21,724,2,3,Moncton EP/RG
13830,2022/08/04 21:46,5092LGH537401598877880142800000,490,365,50,1263,L5G3H7,2,NGB,L5G,WPDH,2022/08/04,21:46:53,19.29133858,21,546,2,3,WPDH
13831,2022/08/04 21:46,5092MRZ216102082802218148100000,395,390,40,1263,M2R1Z6,2,NGB,M2R,YDC,2022/08/04,21:46:56,15.5511811,21,376,2,3,YDC
13832,2022/08/04 21:46,SYN126320220805039460,0,0,0,1263,,,SYN,,,2022/08/04,21:46:56,0,21,0,,3,
13833,2022/08/04 21:46,5092KJP010101903126310996900000,255,145,80,1263,K0J1P0,2,NGB,K0J,Ottawa,2022/08/04,21:46:58,10.03937008,21,181,1,3,Ottawa
13834,2022/08/04 21:47,413EU806903283CN,375,245,226,1263,,E,292,,,2022/08/04,21:47:00,14.76377953,21,1267,2,3,
13835,2022/08/04 21:47,5092LRW112101903126313652100000,155,130,182,1263,L1R1W2,2,NGB,L1R,YDC,2022/08/04,21:47:02,7.165354331,21,224,1,3,YDC
13836,2022/08/04 21:47,5092NLE104101903126310462900000,250,150,72,1263,N1L0E4,2,NGB,N1L,Kitchener City,2022/08/04,21:47:05,9.842519685,21,165,1,3,Kitchener City
13837,2022/08/04 21:47,SYN126320220805039461,155,130,184,1263,,,SYN,,,2022/08/04,21:47:06,7.244094488,21,226,1,3,
13838,2022/08/04 21:47,SYN126320220805039462,355,320,94,1263,,,SYN,,,2022/08/04,21:47:09,13.97637795,21,652,2,3,
13839,2022/08/04 21:47,SYN126320220805039463,180,150,130,1263,,,SYN,,,2022/08/04,21:47:11,7.086614173,21,214,1,3,
13840,2022/08/04 21:47,413CP007323252JM,265,195,116,1263,,C,292,,,2022/08/04,21:47:13,10.43307087,21,366,1,3,
13841,2022/08/04 21:47,SYN126320220805039464,250,165,124,1263,,,SYN,,,2022/08/04,21:47:16,9.842519685,21,312,1,3,
13842,2022/08/04 21:47,413CP006896342JM,285,120,150,1263,,C,292,,,2022/08/04,21:47:18,11.22047244,21,313,1,3,
13843,2022/08/04 21:47,413EB767626688CN,335,270,210,1263,,E,292,,,2022/08/04,21:47:21,13.18897638,21,1159,2,3,
13844,2022/08/04 21:47,5092NVV227101903126311051400000,255,145,80,1263,N2V2V7,2,NGB,N2V,Kitchener City,2022/08/04,21:47:26,10.03937008,21,181,1,3,Kitchener City
13845,2022/08/04 21:47,5092KGX010400396961663721300000,365,265,48,1263,K0G1X0,2,NGB,K0G,Ottawa,2022/08/04,21:47:28,14.37007874,21,283,2,3,Ottawa
13846,2022/08/04 21:47,5091NNA801201621950069146400000,335,320,74,1263,N8N0A1,1,NGB,N8N,London City and Windsor,2022/08/04,21:47:31,13.18897638,21,484,2,3,London City and Windsor
13847,2022/08/04 21:47,5092LNV172101903126311660800000,245,150,74,1263,L1N7V2,2,NGB,L1N,YDC,2022/08/04,21:47:33,9.645669291,21,166,1,3,YDC
13848,2022/08/04 21:47,5092MNA536400396961666346500000,390,325,78,1263,M5N3A6,2,NGB,M5N,YDC,2022/08/04,21:47:35,15.35433071,21,603,2,3,YDC
13849,2022/08/04 21:47,SYN126320220805039465,250,160,126,1263,,,SYN,,,2022/08/04,21:47:37,9.842519685,21,308,1,3,
13850,2022/08/04 21:47,SYN126320220805039466,160,150,196,1263,,,SYN,,,2022/08/04,21:47:39,7.716535433,21,287,1,3,
13851,2022/08/04 21:47,5092LPB908101903126311640000000,190,120,158,1263,L9P0B8,2,NGB,L9P,Toronto East DCF,2022/08/04,21:47:41,7.480314961,21,220,1,3,Toronto East DCF
13852,2022/08/04 21:47,5092VKK221720680968810136500000,440,275,54,1263,V2K2K1,2,NGB,V2K,Vancouver,2022/08/04,21:47:45,17.32283465,21,399,2,3,Vancouver EP/RG
13853,2022/08/04 21:47,5092NPV215101903126310464300000,245,155,68,1263,N2P1V5,2,NGB,N2P,Kitchener City,2022/08/04,21:47:46,9.645669291,21,158,1,3,Kitchener City
13854,2022/08/04 21:47,SYN126320220805039467,355,270,78,1263,,,SYN,,,2022/08/04,21:47:49,13.97637795,21,456,2,3,
13855,2022/08/04 21:47,5092NHY217101903126311020000000,245,155,68,1263,N2H1Y7,2,NGB,N2H,Kitchener City,2022/08/04,21:47:50,9.645669291,21,158,1,3,Kitchener City
13856,2022/08/04 21:47,SYN126320220805039468,370,360,270,1263,,,SYN,,,2022/08/04,21:47:54,14.56692913,21,2195,2,3,
13857,2022/08/04 21:47,SYN126320220805039469,320,315,176,1263,,,SYN,,,2022/08/04,21:47:57,12.5984252,21,1083,2,3,
13858,2022/08/04 21:47,413CP241561765IN,205,200,80,1263,,C,292,,,2022/08/04,21:47:59,8.070866142,21,200,1,3,
13859,2022/08/04 21:48,SYN126320220805039470,325,240,172,1263,,,SYN,,,2022/08/04,21:48:03,12.79527559,21,819,2,3,
13860,2022/08/04 21:48,413CP007539280PE,350,255,144,1263,,C,292,,,2022/08/04,21:48:06,13.77952756,21,784,2,3,
13861,2022/08/04 21:48,5092LPN438102114604084864300000,350,255,80,1263,L4P3N8,2,NGB,L4P,Toronto East DCF,2022/08/04,21:48:09,13.77952756,21,436,2,3,Toronto East DCF
13862,2022/08/04 21:48,413ET194936294AU,225,155,60,1263,,E,292,,,2022/08/04,21:48:11,8.858267717,21,128,1,3,
13863,2022/08/04 21:48,SYN126320220805039471,515,420,78,1263,,,SYN,,,2022/08/04,21:48:14,20.27559055,21,1030,2,3,
13864,2022/08/04 21:48,5092NEE247101903126311501400000,255,160,128,1263,N2E4E7,2,NGB,N2E,Kitchener City,2022/08/04,21:48:16,10.03937008,21,319,1,3,Kitchener City
13865,2022/08/04 21:48,5092KAA010102489920020329100000,185,130,164,1263,K0A1A0,2,NGB,K0A,Ottawa,2022/08/04,21:48:18,7.283464567,21,241,1,3,Ottawa
13866,2022/08/04 21:48,SYN126320220805039472,510,425,94,1263,,,SYN,,,2022/08/04,21:48:21,20.07874016,21,1243,2,3,
13867,2022/08/04 21:48,5092NXS911200570626969346300000,335,310,90,1263,N9X1S1,2,NGB,N9X,London City and Windsor,2022/08/04,21:48:24,13.18897638,21,570,2,3,London City and Windsor
13868,2022/08/04 21:48,SYN126320220805039473,300,295,84,1263,,,SYN,,,2022/08/04,21:48:26,11.81102362,21,454,1,3,
13869,2022/08/04 21:48,5092KTG104101903126311294500000,250,150,68,1263,K1T0G4,2,NGB,K1T,Ottawa,2022/08/04,21:48:28,9.842519685,21,156,1,3,Ottawa
13870,2022/08/04 21:48,5092KJG251102114604085671600000,520,440,68,1263,K2J5G1,2,NGB,K2J,Ottawa,2022/08/04,21:48:32,20.47244094,21,949,2,3,Ottawa
13871,2022/08/04 21:48,5092AKB010200570626969118600000,360,325,36,1263,A0K1B0,2,NGB,A0K,St Johns NFLDmtl,2022/08/04,21:48:34,14.17322835,21,257,2,3,Montreal City
13872,2022/08/04 21:48,5092XAR001200570626971071900000,335,325,110,1263,X0A0R1,2,NGB,X0A,Montreal Fwd,2022/08/04,21:48:37,13.18897638,21,731,2,3,Montreal Fwd
13873,2022/08/04 21:48,SYN126320220805039474,0,0,0,1263,,,SYN,,,2022/08/04,21:48:39,0,21,0,,3,
13874,2022/08/04 21:48,5092LKA005200570626969157500000,360,235,46,1263,L0K0A5,2,NGB,L0K,Barrie Fwd,2022/08/04,21:48:41,14.17322835,21,237,2,3,Barrie Fwd
13875,2022/08/04 21:48,5092NJP222401598857253642700000,240,190,58,1263,N2J2P2,2,NGB,N2J,Kitchener City,2022/08/04,21:48:43,9.448818898,21,161,1,3,Kitchener City
13876,2022/08/04 21:48,5092LWS919400766274590842600000,295,215,140,1263,L9W1S9,2,NGB,L9W,DO Manual,2022/08/04,21:48:45,11.61417323,21,542,1,3,DO Manual
13877,2022/08/04 21:48,413EA170415886BE,350,250,146,1263,,E,292,,,2022/08/04,21:48:48,13.77952756,21,780,2,3,
13878,2022/08/04 21:48,SYN126320220805039475,530,310,214,1263,,,SYN,,,2022/08/04,21:48:53,20.86614173,21,2146,2,3,
13879,2022/08/04 21:48,5092LHS624102082904417646200000,400,395,26,1263,L6H2S4,2,NGB,L6H,WPDH,2022/08/04,21:48:56,15.7480315,21,251,2,3,WPDH
13880,2022/08/04 21:48,SYN126320220805039476,250,165,126,1263,,,SYN,,,2022/08/04,21:48:59,9.842519685,21,317,1,3,
13881,2022/08/04 21:49,5092XAR001200570626969092900000,280,220,98,1263,X0A0R1,2,NGB,X0A,Montreal Fwd,2022/08/04,21:49:02,11.02362205,21,368,1,3,Montreal Fwd
13882,2022/08/04 21:49,5092VXT918892828796853640309000,160,150,166,1263,V9X1T8,2,NGB,V9X,Vancouver,2022/08/04,21:49:04,6.535433071,21,243,1,3,Vancouver EP/RG
13883,2022/08/04 21:49,5092LRB011102114604086004100000,520,445,58,1263,L0R1B1,2,NGB,L0R,Hamilton Fwd,2022/08/04,21:49:08,20.47244094,21,819,2,3,Hamilton Fwd
13884,2022/08/04 21:49,5092LWX429959009778718533509000,465,90,88,1263,L4W2X9,2,NGB,L4W,WPDH,2022/08/04,21:49:11,18.30708661,21,225,2,3,WPDH
13885,2022/08/04 21:49,510CLLE708729729566136636402100,385,235,124,1263,L7L0E8,C,NGB,L7L,Burlington,2022/08/04,21:49:13,15.15748031,21,685,2,3,Burlington
13886,2022/08/04 21:49,SYN126320220805039477,260,135,26,1263,,,SYN,,,2022/08/04,21:49:14,10.23622047,21,56,1,3,
13887,2022/08/04 21:49,5092LNS496102082904418247000000,0,0,0,1263,L4N9S6,2,NGB,L4N,Barrie City,2022/08/04,21:49:15,0,21,0,,3,Barrie City
13888,2022/08/04 21:49,5092KLJ713101903126311818300000,250,155,76,1263,K7L1J3,2,NGB,K7L,Kingston CITY/ FWD,2022/08/04,21:49:17,9.842519685,21,180,1,3,Kingston CITY/ FWD
13889,2022/08/04 21:49,5092LAX411101903126311421500000,180,130,156,1263,L4A1X1,2,NGB,L4A,YDC,2022/08/04,21:49:19,7.086614173,21,223,1,3,YDC
13890,2022/08/04 21:49,SYN126320220805039478,425,310,450,1263,,,SYN,,,2022/08/04,21:49:24,17.71653543,21,3618,2,3,
13891,2022/08/04 21:49,413EB024572674PK,535,430,128,1263,,E,292,,,2022/08/04,21:49:35,21.06299213,21,1797,2,3,
13892,2022/08/04 21:49,5092KAN408102114604083651000000,500,350,54,1263,K4A0N8,2,NGB,K4A,Ottawa,2022/08/04,21:49:44,19.68503937,21,577,2,3,Ottawa
13893,2022/08/04 21:49,5092LNP263102082904418473300000,395,360,34,1263,L2N6P3,2,NGB,L2N,Hamilton City,2022/08/04,21:49:47,15.5511811,21,295,2,3,Hamilton City
13894,2022/08/04 21:49,SYN126320220805039479,430,405,42,1263,,,SYN,,,2022/08/04,21:49:50,16.92913386,21,446,2,3,
13895,2022/08/04 21:49,5092KLB906101903126311551900000,260,150,68,1263,K9L0B6,2,NGB,K9L,Peterborough 0,2022/08/04,21:49:53,10.23622047,21,162,1,3,Peterborough 0
13896,2022/08/04 21:49,5092KJX261101903126311516800000,245,150,68,1263,K2J6X1,2,NGB,K2J,Ottawa,2022/08/04,21:49:55,9.645669291,21,152,1,3,Ottawa
13897,2022/08/04 21:49,413CH167113545US,225,145,44,1263,,C,292,,,2022/08/04,21:49:57,8.858267717,21,88,1,3,
